time,x,y,z,rx,ry,rz,maze_type,condition,collision_status
1689767265968,0.5158347,0.219,0.83,0,0,0,Maze2,const_contra_visual,0
1689767265984,0.5075116,0.219,0.83,0,0,0,Maze2,const_contra_visual,0
1689767266017,0.4908436,0.219,0.83,0,0,0,Maze2,const_contra_visual,0
1689767266035,0.4825016,0.219,0.83,0,0,0,Maze2,const_contra_visual,0
1689767266051,0.4741649,0.219,0.83,0,0,0,Maze2,const_contra_visual,0
1689767266067,0.4658234,0.219,0.83,0,0,0,Maze2,const_contra_visual,0
1689767266084,0.4575001,0.219,0.83,0,0,0,Maze2,const_contra_visual,0
1689767266117,0.4408537,0.219,0.83,0,0,0,Maze2,const_contra_visual,0
1689767266134,0.4324976,0.219,0.83,0,0,0,Maze2,const_contra_visual,0
1689767266151,0.4241744,0.219,0.83,0,0,0,Maze2,const_contra_visual,0
1689767266167,0.4158318,0.219,0.83,0,0,0,Maze2,const_contra_visual,0
1689767266184,0.4075086,0.219,0.83,0,0,0,Maze2,const_contra_visual,0
1689767266200,0.399155,0.219,0.83,0,0,0,Maze2,const_contra_visual,0
1689767266235,0.3824883,0.219,0.83,0,0,0,Maze2,const_contra_visual,0
1689767266251,0.374154,0.219,0.83,0,0,0,Maze2,const_contra_visual,0
1689767266268,0.3658219,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266285,0.3574987,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266301,0.3491755,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266334,0.3324825,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266351,0.3241592,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266369,0.315826,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266384,0.3074895,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266401,0.2991662,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266434,0.2824868,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266451,0.2741636,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266467,0.2658404,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266484,0.2574945,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266500,0.2491713,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266535,0.2324839,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266551,0.2241607,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266567,0.2158375,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266584,0.2075143,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266617,0.1908445,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
1689767266634,0.1825213,0.219,0.8299999,0,0,0,Maze2,const_contra_visual,0
