time,x,y,z,rx,ry,rz,maze_type,condition,collision_status
1689666006079,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006113,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006130,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006146,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006163,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006180,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006213,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006229,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006246,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006263,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006279,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006313,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006330,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006346,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006363,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006379,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006413,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006430,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006446,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006463,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006479,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006512,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006530,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006546,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006562,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006579,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006613,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006629,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006647,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006662,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006680,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006712,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006730,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006746,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006763,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006779,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006813,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006830,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006846,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006862,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006879,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006913,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
1689666006930,0.62,0.219,-1.23,0,0,0,Maze1,invisible,0
